account_id,appliance_group,cons_dec2024,multiplier
600242625,ПГ,81.0,1.265625
600242916,ПГ,7.2,0.1125
600243058,ПГ,29.0,0.453125
600243459,ПГ,30.0,0.46875
600244373,ПГ,126.0,1.96875
600244402,ПГ,82.17,1.28390625
600244430,ПГ,63.0,0.984375
600244542,ПГ,19.6,0.30625
600244574,ПГ,74.79,1.16859375
600244607,ПГ,5.93,0.1
600244737,ПГ,82.71,1.29234375
600244806,ПГ,29.0,0.453125
600245343,ПГ,3.0,0.1
600245517,ПГ,24.04,0.375625
600245680,ПГ,106.63,1.66609375
600245946,ПГ,7.42,0.1159375
600246054,ПГ,50.0,0.78125
600246116,ПГ,47.12,0.73625
600246253,ПГ,43.25,0.67578125
600246519,ПГ,26.0,0.40625
600234976,ПГ,43.0,0.671875
600235187,ПГ,74.0,1.15625
600235866,ПГ,59.0,0.921875
600236102,ПГ,100.0,1.5625
600236473,ПГ,30.0,0.46875
600236644,ПГ,49.0,0.765625
600236671,ПГ,11.12,0.17375
600236953,ПГ,200.0,3.125
600238475,ПГ,46.0,0.71875
600238541,ПГ,20.48,0.32
600238842,ПГ,126.0,1.96875
600239052,ПГ,64.66,1.0103125
600239243,ПГ,19.0,0.296875
600239629,ПГ,308.23,4.81609375
600239799,ПГ,19.84,0.31
600240040,ПГ,86.0,1.34375
600240206,ПГ,41.69,0.65140625
600240229,ПГ,63.0,0.984375
600241761,ПГ,103.0,1.609375
600242530,ПГ,0.87,0.1
600242669,ПГ,2.11,0.1
600243275,ПГ,104.33,1.63015625
600243353,ПГ,64.0,1.0
600243674,ПГ,1.0,0.1
600244252,ПГ,144.72,2.26125
600244419,ПГ,45.0,0.703125
600244486,ПГ,11.42,0.1784375
600244623,ПГ,7.42,0.1159375
600244822,ПГ,16.0,0.25
600245364,ПГ,28.0,0.4375
600245536,ПГ,164.18,2.5653125
600245594,ПГ,21.0,0.328125
600245733,ПГ,36.41,0.56890625
600245796,ПГ,16.84,0.263125
600246878,ПГ,15.0,0.234375
600247111,ПГ,38.03,0.59421875
600234026,ПГ,49.0,0.765625
600234395,ПГ,111.0,1.734375
600234799,ПГ,42.0,0.65625
600234972,ПГ,1.03,0.1
600235137,ПГ,166.0,2.59375
600235207,ПГ,3.42,0.1
600236685,ПГ,43.0,0.671875
600236800,ПГ,34.31,0.53609375
600237140,ПГ,89.29,1.39515625
600237609,ПГ,78.0,1.21875
600237980,ПГ,16.84,0.263125
600238315,ПГ,52.86,0.8259375
600238532,ПГ,59.0,0.921875
600238556,ПГ,174.07,2.71984375
600239481,ПГ,90.0,1.40625
600239540,ПГ,94.0,1.46875
600239677,ПГ,87.0,1.359375
600240083,ПГ,16.84,0.263125
600240116,ПГ,11.35,0.17734375
600240465,ПГ,77.0,1.203125
600241442,ПГ,198.0,3.09375
600241472,ПГ,59.0,0.921875
600241565,ПГ,53.0,0.828125
600241607,ПГ,143.0,2.234375
600241840,ПГ,57.61,0.90015625
600242722,ПГ,34.0,0.53125
600242809,ПГ,8.84,0.138125
600244128,ПГ,11.47,0.17921875
600244276,ПГ,260.0,4.0625
600244297,ПГ,6.42,0.1003125
600244627,ПГ,48.0,0.75
600244703,ПГ,7.28,0.11375
600244835,ПГ,44.62,0.6971875
600245414,ПГ,3.0,0.1
600245447,ПГ,45.72,0.714375
600245466,ПГ,83.78,1.3090625
600245611,ПГ,87.68,1.37
600246014,ПГ,111.0,1.734375
600246364,ПГ,181.0,2.828125
600234577,ПГ,5.0,0.1
600234739,ПГ,30.07,0.46984375
600234947,ПГ,149.0,2.328125
600235179,ПГ,109.0,1.703125
600235382,ПГ,137.0,2.140625
600235923,ПГ,46.0,0.71875
600236659,ПГ,65.0,1.015625
600237111,ПГ,62.74,0.9803125
600237155,ПГ,77.0,1.203125
600238296,ПГ,106.08,1.6575
600238658,ПГ,64.15,1.00234375
600238930,ПГ,167.0,2.609375
600239517,ПГ,117.0,1.828125
600239826,ПГ,12.13,0.18953125
600240870,ПГ,25.67,0.40109375
600241038,ПГ,47.0,0.734375
600241172,ПГ,43.1,0.6734375
600241380,ПГ,57.0,0.890625
600241753,ПГ,61.0,0.953125
600242733,ПГ,27.0,0.421875
600243507,ПГ,54.08,0.845
600243560,ПГ,72.0,1.125
600244447,ПГ,36.95,0.57734375
600244507,ПГ,61.58,0.9621875
600244615,ПГ,0.97,0.1
600244668,ПГ,6.0,0.1
600245422,ПГ,18.03,0.28171875
600245453,ПГ,91.0,1.421875
600245589,ПГ,35.0,0.546875
600245788,ПГ,11.91,0.18609375
600245990,ПГ,75.72,1.183125
600246025,ПГ,26.0,0.40625
600246154,ПГ,31.0,0.484375
600246341,ПГ,52.01,0.81265625
600246361,ПГ,22.25,0.34765625
600234388,ПГ,77.0,1.203125
600235025,ПГ,99.54,1.5553125
600235199,ПГ,72.06,1.1259375
600235231,ПГ,118.0,1.84375
600235573,ПГ,13.24,0.206875
600235808,ПГ,0.86,0.1
600236351,ПГ,7.42,0.1159375
600236715,ПГ,49.0,0.765625
600236739,ПГ,32.72,0.51125
600236807,ПГ,14.84,0.231875
600237210,ПГ,7.42,0.1159375
600237402,ПГ,95.0,1.484375
600237801,ПГ,106.0,1.65625
600238372,ПГ,14.0,0.21875
600238410,ПГ,1.0,0.1
600239092,ПГ,131.17,2.04953125
600239568,ПГ,114.0,1.78125
600239689,ПГ,10.64,0.16625
600240141,ПГ,83.0,1.296875
600240341,ПГ,293.26,4.5821875
600241295,ПГ,35.0,0.546875
600241614,ПГ,31.75,0.49609375
600242382,ПГ,12.09,0.18890625
600245429,ПГ,112.09,1.75140625
600245477,ПГ,130.0,2.03125
600245777,ПГ,3.06,0.1
600245981,ПГ,90.0,1.40625
600246172,ПГ,62.0,0.96875
600234016,ПГ,184.0,2.875
600234327,ПГ,280.0,4.375
600234522,ПГ,164.0,2.5625
600234923,ПГ,74.0,1.15625
600234953,ПГ,154.0,2.40625
600234991,ПГ,101.0,1.578125
600235161,ПГ,98.22,1.5346875
600235293,ПГ,57.0,0.890625
600235704,ПГ,30.0,0.46875
600235905,ПГ,83.0,1.296875
600235936,ПГ,122.0,1.90625
600236617,ПГ,7.42,0.1159375
600236747,ПГ,6.42,0.1003125
600237073,ПГ,0.75,0.1
600237136,ПГ,75.0,1.171875
600238090,ПГ,36.0,0.5625
600238871,ПГ,269.0,4.203125
600239077,ПГ,7.42,0.1159375
600239274,ПГ,161.0,2.515625
600239662,ПГ,0.9,0.1
600239860,ПГ,101.0,1.578125
600240005,ПГ,75.95,1.18671875
600240291,ПГ,78.0,1.21875
600240462,ПГ,53.37,0.83390625
600240632,ПГ,311.69,4.87015625
600240970,ПГ,62.93,0.98328125
600241543,ПГ,50.0,0.78125
600241571,ПГ,34.0,0.53125
600241914,ПГ,95.0,1.484375
600241945,ПГ,53.0,0.828125
600242310,ПГ,17.94,0.2803125
600242557,ПГ,6.25,0.1
600243477,ПГ,1.42,0.1
600243858,ПГ,35.0,0.546875
600244228,ПГ,4.27,0.1
600244401,ПГ,24.0,0.375
600244465,ПГ,87.0,1.359375
600244630,ПГ,45.16,0.705625
600244839,ПГ,1.0,0.1
600244870,ПГ,60.0,0.9375
600245236,ПГ,168.0,2.625
600245345,ПГ,49.38,0.7715625
600245400,ПГ,1.37,0.1
600245574,ПГ,99.0,1.546875
600245744,ПГ,88.2,1.378125
600245775,ПГ,261.0,4.078125
600234299,ПГ,22.59,0.35296875
600234841,ПГ,1.16,0.1
600235221,ПГ,0.89,0.1
600236597,ПГ,1.69,0.1
600236822,ПГ,31.88,0.498125
600237055,ПГ,102.64,1.60375
600237085,ПГ,7.42,0.1159375
600238077,ПГ,55.0,0.859375
600238591,ПГ,2.92,0.1
600239608,ПГ,312.78,4.8871875
600239742,ПГ,7.8,0.121875
600240348,ПГ,148.0,2.3125
600240374,ПГ,1.04,0.1
600240748,ПГ,27.14,0.4240625
600241080,ПГ,17.0,0.265625
600241156,ПГ,67.0,1.046875
600241287,ПГ,1.39,0.1
600241495,ПГ,92.0,1.4375
600241901,ПГ,1.0,0.1
600242238,ПГ,19.0,0.296875
600242306,ПГ,90.4,1.4125
600243473,ПГ,112.0,1.75
600243973,ПГ,12.99,0.20296875
600244158,ПГ,65.0,1.015625
600244558,ПГ,3.25,0.1
600244721,ПГ,36.06,0.5634375
600244787,ПГ,7.42,0.1159375
600245126,ПГ,53.28,0.8325
600245159,ПГ,0.81,0.1
600245474,ПГ,5.83,0.1
600246062,ПГ,36.27,0.56671875
600234919,ПГ,93.08,1.454375
600235261,ПГ,114.0,1.78125
600235652,ПГ,56.45,0.88203125
600236076,ПГ,39.12,0.61125
600236582,ПГ,3.0,0.1
600237104,ПГ,38.04,0.594375
600237214,ПГ,35.51,0.55484375
600237847,ПГ,91.35,1.42734375
600237839,ПГ,14.84,0.231875
600237929,ПГ,154.98,2.4215625
600238230,ПГ,77.0,1.203125
600238256,ПГ,70.0,1.09375
600238435,ПГ,64.05,1.00078125
600239385,ПГ,147.0,2.296875
600239467,ПГ,124.0,1.9375
600239760,ПГ,260.0,4.0625
600240155,ПГ,53.26,0.8321875
600240363,ПГ,21.8,0.340625
600241510,ПГ,199.0,3.109375
600241683,ПГ,3.42,0.1
600241886,ПГ,25.25,0.39453125
600241926,ПГ,5.42,0.1
600242493,ПГ,24.1,0.3765625
600242693,ПГ,96.0,1.5
600242877,ПГ,36.24,0.56625
600244173,ПГ,7.18,0.1121875
600244367,ПГ,42.13,0.65828125
600244569,ПГ,110.0,1.71875
600244764,ПГ,4.0,0.1
600244802,ПГ,42.3,0.6609375
600244970,ПГ,51.0,0.796875
600245314,ПГ,44.0,0.6875
600245511,ПГ,53.0,0.828125
600245535,ПГ,40.0,0.625
600245565,ПГ,23.03,0.35984375
600245866,ПГ,177.0,2.765625
600246076,ПГ,102.48,1.60125
600246249,ПГ,65.0,1.015625
600246306,ПГ,155.0,2.421875
600246455,ПГ,60.05,0.93828125
600234863,ПГ,119.88,1.873125
600234965,ПГ,66.0,1.03125
600235002,ПГ,151.99,2.37484375
600235211,ПГ,38.78,0.6059375
600235245,ПГ,53.0,0.828125
600235955,ПГ,41.55,0.64921875
600236566,ПГ,44.0,0.6875
600236719,ПГ,27.04,0.4225
600236767,ПГ,94.0,1.46875
600236789,ПГ,9.24,0.144375
600236988,ПГ,10.97,0.17140625
600237183,ПГ,170.37,2.66203125
600237627,ПГ,31.0,0.484375
600237785,ПГ,102.0,1.59375
600237813,ПГ,14.0,0.21875
600238182,ПГ,105.18,1.6434375
600238347,ПГ,55.0,0.859375
600239335,ПГ,22.0,0.34375
600239670,ПГ,105.0,1.640625
600240104,ПГ,58.0,0.90625
600240306,ПГ,164.0,2.5625
600242570,ПГ,3.69,0.1
600242829,ПГ,28.74,0.4490625
600243533,ПГ,12.36,0.193125
600243946,ПГ,49.26,0.7696875
600243981,ПГ,284.74,4.4490625
600244113,ПГ,4.43,0.1
600244519,ПГ,15.8,0.246875
600244686,ПГ,30.33,0.47390625
600244731,ПГ,115.0,1.796875
600244916,ПГ,100.75,1.57421875
600245087,ПГ,7.01,0.10953125
600245472,ПГ,33.51,0.52359375
600245493,ПГ,68.17,1.06515625
600245628,ПГ,6.42,0.1003125
600245651,ПГ,133.0,2.078125
600245828,ПГ,40.06,0.6259375
600246061,ПГ,66.0,1.03125
600246222,ПГ,63.0,0.984375
600234334,ПГ,57.04,0.89125
600234509,ПГ,66.0,1.03125
600235108,ПГ,70.05,1.09453125
600235858,ПГ,56.03,0.87546875
600236291,ПГ,128.0,2.0
600236432,ПГ,58.0,0.90625
600236433,ПГ,118.0,1.84375
600237690,ПГ,27.07,0.42296875
600237940,ПГ,129.0,2.015625
600238277,ПГ,156.0,2.4375
600238490,ПГ,20.6,0.321875
600238516,ПГ,7.42,0.1159375
600238688,ПГ,142.0,2.21875
600239202,ПГ,70.31,1.09859375
600239417,ПГ,153.71,2.40171875
600239439,ПГ,159.0,2.484375
600239471,ПГ,35.0,0.546875
600239604,ПГ,161.0,2.515625
600239644,ПГ,77.0,1.203125
600239839,ПГ,57.0,0.890625
600240240,ПГ,64.0,1.0
600240378,ПГ,14.0,0.21875
600240984,ПГ,74.0,1.15625
600241541,ПГ,11.0,0.171875
600241590,ПГ,28.0,0.4375
600241728,ПГ,2.05,0.1
600242476,ПГ,25.07,0.39171875
600242645,ПГ,6.42,0.1003125
600246015,ПГ,94.0,1.46875
600246322,ПГ,52.0,0.8125
600234369,ПГ,142.02,2.2190625
600234546,ПГ,36.0,0.5625
600235111,ПГ,68.0,1.0625
600235688,ПГ,36.0,0.5625
600237081,ПГ,35.0,0.546875
600237288,ПГ,174.0,2.71875
600238513,ПГ,219.0,3.421875
600238889,ПГ,78.0,1.21875
600239085,ПГ,6.31,0.1
600239498,ПГ,87.0,1.359375
600239632,ПГ,14.49,0.22640625
600239666,ПГ,65.69,1.02640625
600239871,ПГ,16.84,0.263125
600240014,ПГ,94.1,1.4703125
600240050,ПГ,64.0,1.0
600240248,ПГ,17.01,0.26578125
600240989,ПГ,18.44,0.288125
600241392,ПГ,50.0,0.78125
600241564,ПГ,26.0,0.40625
600241586,ПГ,47.61,0.74390625
600241770,ПГ,3.42,0.1
600242546,ПГ,0.89,0.1
600243504,ПГ,83.0,1.296875
600243817,ПГ,5.5,0.1
600243900,ПГ,74.0,1.15625
600244417,ПГ,47.0,0.734375
600244687,ПГ,196.0,3.0625
600244857,ПГ,12.0,0.1875
600245052,ПГ,161.0,2.515625
600245156,ПГ,52.12,0.814375
600245389,ПГ,147.0,2.296875
600245634,ПГ,52.34,0.8178125
600245757,ПГ,50.0,0.78125
600245791,ПГ,53.14,0.8303125
600245926,ПГ,79.46,1.2415625
600246122,ПГ,34.0,0.53125
600246498,ПГ,75.0,1.171875
600246701,ПГ,159.87,2.49796875
600234428,ПГ,23.55,0.36796875
600235256,ПГ,136.0,2.125
600235970,ПГ,109.21,1.70640625
600236014,ПГ,53.14,0.8303125
600236340,ПГ,7.42,0.1159375
600236573,ПГ,100.95,1.57734375
600236803,ПГ,7.42,0.1159375
600237176,ПГ,33.0,0.515625
600238384,ПГ,24.0,0.375
600238402,ПГ,76.0,1.1875
600238773,ПГ,45.0,0.703125
600239525,ПГ,49.0,0.765625
600239944,ПГ,152.0,2.375
600241425,ПГ,60.0,0.9375
600241475,ПГ,44.04,0.688125
600241604,ПГ,2.2,0.1
600241843,ПГ,91.0,1.421875
600241883,ПГ,62.0,0.96875
600242249,ПГ,93.0,1.453125
600242455,ПГ,42.31,0.66109375
600242620,ПГ,4.0,0.1
600243550,ПГ,112.0,1.75
600244102,ПГ,52.0,0.8125
600244472,ПГ,200.0,3.125
600244508,ПГ,34.0,0.53125
600244538,ПГ,113.0,1.765625
600244711,ПГ,130.0,2.03125
600244942,ПГ,254.62,3.9784375
600245043,ПГ,73.59,1.14984375
600245077,ПГ,25.25,0.39453125
600245106,ПГ,52.75,0.82421875
600245482,ПГ,78.0,1.21875
600245984,ПГ,65.0,1.015625
600246018,ПГ,128.1,2.0015625
600234234,ПГ,13.07,0.20421875
600235434,ПГ,33.87,0.52921875
600237185,ПГ,56.0,0.875
600237225,ПГ,179.14,2.7990625
600237365,ПГ,80.0,1.25
600237761,ПГ,60.0,0.9375
600237794,ПГ,45.11,0.70484375
600238175,ПГ,142.0,2.21875
600238408,ПГ,47.26,0.7384375
600238549,ПГ,20.0,0.3125
600238983,ПГ,177.0,2.765625
600239023,ПГ,143.0,2.234375
600239306,ПГ,87.0,1.359375
600239407,ПГ,70.81,1.10640625
600239446,ПГ,53.37,0.83390625
600239768,ПГ,81.57,1.27453125
600240919,ПГ,1.0,0.1
600241628,ПГ,100.0,1.5625
600241903,ПГ,1.13,0.1
600242416,ПГ,30.0,0.46875
600242448,ПГ,22.0,0.34375
600243049,ПГ,128.0,2.0
600243771,ПГ,38.19,0.59671875
600244005,ПГ,100.0,1.5625
600244334,ПГ,160.0,2.5
600244550,ПГ,170.0,2.65625
600244757,ПГ,189.0,2.953125
600244951,ПГ,276.0,4.3125
600245091,ПГ,38.0,0.59375
600245254,ПГ,73.9,1.1546875
600245290,ПГ,282.73,4.41765625
600245519,ПГ,112.69,1.76078125
600245695,ПГ,118.0,1.84375
600246194,ПГ,81.94,1.2803125
600235151,ПГ,106.0,1.65625
600235292,ПГ,51.0,0.796875
600235667,ПГ,230.46,3.6009375
600235711,ПГ,7.42,0.1159375
600236066,ПГ,69.26,1.0821875
600236613,ПГ,7.66,0.1196875
600237113,ПГ,34.0,0.53125
600237314,ПГ,81.0,1.265625
600237862,ПГ,69.98,1.0934375
600237902,ПГ,37.52,0.58625
600237925,ПГ,69.0,1.078125
600238236,ПГ,149.0,2.328125
600238262,ПГ,72.67,1.13546875
600238304,ПГ,33.23,0.51921875
600238505,ПГ,38.0,0.59375
600239048,ПГ,100.34,1.5678125
600239457,ПГ,120.0,1.875
600239628,ПГ,141.0,2.203125
600239782,ПГ,25.25,0.39453125
600239792,ПГ,81.0,1.265625
600240188,ПГ,7.42,0.1159375
600240226,ПГ,142.0,2.21875
600241502,ПГ,86.0,1.34375
600241573,ПГ,0.9,0.1
600241774,ПГ,76.0,1.1875
600241917,ПГ,4.49,0.1
600242325,ПГ,138.0,2.15625
600242351,ПГ,69.42,1.0846875
600242689,ПГ,92.0,1.4375
600242705,ПГ,45.0,0.703125
600243314,ПГ,19.53,0.30515625
600243456,ПГ,7.0,0.109375
600243662,ПГ,30.0,0.46875
600244210,ПГ,32.07,0.50109375
600244236,ПГ,225.55,3.52421875
600244269,ПГ,16.84,0.263125
600244407,ПГ,81.13,1.26765625
600244435,ПГ,68.02,1.0628125
600244609,ПГ,16.84,0.263125
600244639,ПГ,101.14,1.5803125
600244807,ПГ,57.41,0.89703125
600245547,ПГ,49.0,0.765625
600245571,ПГ,205.95,3.21796875
600245715,ПГ,35.0,0.546875
600245779,ПГ,62.0,0.96875
600246085,ПГ,51.0,0.796875
600246157,ПГ,45.0,0.703125
600234896,ПГ,42.0,0.65625
600235045,ПГ,67.11,1.04859375
600235079,ПГ,91.0,1.421875
600235249,ПГ,263.0,4.109375
600235279,ПГ,71.0,1.109375
600235316,ПГ,110.0,1.71875
600235893,ПГ,5.0,0.1
600236429,ПГ,270.36,4.224375
600236605,ПГ,15.09,0.23578125
600236630,ПГ,81.0,1.265625
600236666,ПГ,89.0,1.390625
600237221,ПГ,113.0,1.765625
600237455,ПГ,45.44,0.71
600238416,ПГ,66.0,1.03125
600238447,ПГ,27.48,0.429375
600238825,ПГ,85.0,1.328125
600239058,ПГ,70.0,1.09375
600239191,ПГ,47.11,0.73609375
600239361,ПГ,54.0,0.84375
600239391,ПГ,15.85,0.24765625
600239597,ПГ,44.0,0.6875
600241318,ПГ,84.06,1.3134375
600241531,ПГ,28.0,0.4375
600241874,ПГ,145.5,2.2734375
600242138,ПГ,42.0,0.65625
600242511,ПГ,91.0,1.421875
600242686,ПГ,78.0,1.21875
600242923,ПГ,159.0,2.484375
600246024,ПГ,206.85,3.23203125
600246192,ПГ,54.0,0.84375
600234665,ПГ,2.85,0.1
600234882,ПГ,3.0,0.1
600235082,ПГ,41.0,0.640625
600235114,ПГ,44.0,0.6875
600237195,ПГ,52.0,0.8125
600237218,ПГ,47.0,0.734375
600237805,ПГ,26.0,0.40625
600238093,ПГ,81.0,1.265625
600238350,ПГ,49.77,0.77765625
600238424,ПГ,37.67,0.58859375
600239749,ПГ,48.0,0.75
600240337,ПГ,89.0,1.390625
600240367,ПГ,159.12,2.48625
600241266,ПГ,114.0,1.78125
600241930,ПГ,102.0,1.59375
600242230,ПГ,116.0,1.8125
600242254,ПГ,102.0,1.59375
600242428,ПГ,39.06,0.6103125
600242851,ПГ,65.0,1.015625
600243065,ПГ,39.06,0.6103125
600243394,ПГ,28.0,0.4375
600243793,ПГ,161.91,2.52984375
600244036,ПГ,49.0,0.765625
600244180,ПГ,41.0,0.640625
600244327,ПГ,87.0,1.359375
600244378,ПГ,20.79,0.32484375
600244535,ПГ,66.0,1.03125
600244576,ПГ,64.0,1.0
600244605,ПГ,24.02,0.3753125
600244747,ПГ,164.06,2.5634375
600244912,ПГ,43.43,0.67859375
600244977,ПГ,16.84,0.263125
600245149,ПГ,36.87,0.57609375
600245316,ПГ,101.61,1.58765625
600245655,ПГ,60.55,0.94609375
600246257,ПГ,98.53,1.53953125
600246289,ПГ,1.75,0.1
600235124,ПГ,38.81,0.60640625
600235470,ПГ,31.0,0.484375
600236250,ПГ,25.0,0.390625
600236484,ПГ,69.0,1.078125
600237517,ПГ,102.28,1.598125
600237934,ПГ,30.0,0.46875
600238059,ПГ,39.0,0.609375
600238135,ПГ,165.24,2.581875
600238678,ПГ,96.34,1.5053125
600238709,ПГ,101.0,1.578125
600239019,ПГ,21.39,0.33421875
600239084,ПГ,200.0,3.125
600239222,ПГ,79.0,1.234375
600239973,ПГ,48.17,0.75265625
600240076,ПГ,32.0,0.5
600240390,ПГ,18.67,0.29171875
600241499,ПГ,55.0,0.859375
600241528,ПГ,19.49,0.30453125
600241568,ПГ,58.0,0.90625
600241905,ПГ,38.06,0.5946875
600242278,ПГ,53.0,0.828125
600242677,ПГ,25.25,0.39453125
600243481,ПГ,28.0,0.4375
600243644,ПГ,59.63,0.93171875
600243883,ПГ,86.07,1.34484375
600244263,ПГ,58.0,0.90625
600244796,ПГ,5.69,0.1
600244828,ПГ,153.0,2.390625
600244959,ПГ,34.97,0.54640625
600245138,ПГ,58.5,0.9140625
600245166,ПГ,29.39,0.45921875
600245338,ПГ,16.64,0.26
600245360,ПГ,207.0,3.234375
600245599,ПГ,97.0,1.515625
600245708,ПГ,160.13,2.50203125
600245742,ПГ,76.0,1.1875
600245908,ПГ,8.73,0.13640625
600245944,ПГ,122.48,1.91375
600245975,ПГ,99.0,1.546875
600234796,ПГ,13.0,0.203125
600234862,ПГ,53.0,0.828125
600235066,ПГ,63.0,0.984375
600235237,ПГ,199.0,3.109375
600235733,ПГ,68.0,1.0625
600235781,ПГ,163.68,2.5575
600235978,ПГ,26.0,0.40625
600236743,ПГ,68.0,1.0625
600237746,ПГ,14.19,0.22171875
600237965,ПГ,87.0,1.359375
600238741,ПГ,52.0,0.8125
600238934,ПГ,55.0,0.859375
600238955,ПГ,149.0,2.328125
600239702,ПГ,28.02,0.4378125
600239878,ПГ,25.25,0.39453125
600239905,ПГ,48.0,0.75
600239948,ПГ,2.03,0.1
600240321,ПГ,227.0,3.546875
600241435,ПГ,25.1,0.3921875
600241493,ПГ,90.14,1.4084375
600241878,ПГ,12.19,0.19046875
600242978,ПГ,46.0,0.71875
600243007,ПГ,17.0,0.265625
600244170,ПГ,10.92,0.170625
600244328,ПГ,49.0,0.765625
600244357,ПГ,206.0,3.21875
600244527,ПГ,17.0,0.265625
600244850,ПГ,71.86,1.1228125
600244927,ПГ,74.0,1.15625
600245061,ПГ,79.0,1.234375
600245434,ПГ,97.0,1.515625
600245618,ПГ,129.22,2.0190625
600245807,ПГ,71.11,1.11109375
600245873,ПГ,102.66,1.6040625
600246072,ПГ,38.0,0.59375
600246206,ПГ,57.0,0.890625
600246403,ПГ,156.0,2.4375
600246577,ПГ,57.48,0.898125
600246745,ПГ,98.0,1.53125
600234501,ПГ,191.0,2.984375
600234900,ПГ,79.0,1.234375
600235100,ПГ,32.61,0.50953125
600235128,ПГ,52.0,0.8125
600235269,ПГ,8.84,0.138125
600235507,ПГ,262.0,4.09375
600235872,ПГ,113.0,1.765625
600236247,ПГ,26.67,0.41671875
600236458,ПГ,20.0,0.3125
600236655,ПГ,45.07,0.70421875
600237440,ПГ,108.86,1.7009375
600237853,ПГ,53.0,0.828125
600238085,ПГ,65.0,1.015625
600238209,ПГ,120.08,1.87625
600238596,ПГ,66.0,1.03125
600238624,ПГ,74.0,1.15625
600238662,ПГ,81.0,1.265625
600238805,ПГ,78.03,1.21921875
600240149,ПГ,64.0,1.0
600240217,ПГ,23.47,0.36671875
600241298,ПГ,30.0,0.46875
600241367,ПГ,36.88,0.57625
600241672,ПГ,253.0,3.953125
600241735,ПГ,8.21,0.12828125
600242452,ПГ,66.18,1.0340625
600242650,ПГ,176.0,2.75
600242859,ПГ,104.0,1.625
600244420,ПГ,59.63,0.93171875
600244572,ПГ,23.03,0.35984375
600244753,ПГ,100.0,1.5625
600244813,ПГ,44.0,0.6875
600245116,ПГ,46.0,0.71875
600245148,ПГ,0.41,0.1
600245319,ПГ,25.84,0.40375
600245347,ПГ,147.0,2.296875
600245382,ПГ,66.05,1.03203125
600245487,ПГ,21.02,0.3284375
600245525,ПГ,59.0,0.921875
600245552,ПГ,118.58,1.8528125
600245686,ПГ,63.33,0.98953125
600245716,ПГ,34.0,0.53125
600245748,ПГ,39.12,0.61125
600245890,ПГ,43.08,0.673125
600246319,ПГ,88.0,1.375
600246428,ПГ,20.25,0.31640625
600246490,ПГ,54.0,0.84375
600234358,ПГ,55.0,0.859375
600235148,ПГ,120.0,1.875
600235524,ПГ,41.5,0.6484375
600235554,ПГ,45.0,0.703125
600235690,ПГ,77.0,1.203125
600235724,ПГ,147.0,2.296875
600235740,ПГ,93.0,1.453125
600236492,ПГ,83.55,1.30546875
600236537,ПГ,103.0,1.609375
600236640,ПГ,20.0,0.3125
600237179,ПГ,9.65,0.15078125
600237562,ПГ,91.0,1.421875
600238288,ПГ,105.08,1.641875
600238321,ПГ,40.0,0.625
600238354,ПГ,16.84,0.263125
600238937,ПГ,60.0,0.9375
600239280,ПГ,12.0,0.1875
600239651,ПГ,8.0,0.125
600239822,ПГ,197.0,3.078125
600241791,ПГ,27.37,0.42765625
600242395,ПГ,27.0,0.421875
600246064,ПГ,34.47,0.53859375
600246093,ПГ,245.97,3.84328125
600234367,ПГ,129.0,2.015625
600234968,ПГ,80.0,1.25
600235006,ПГ,67.0,1.046875
600235580,ПГ,76.98,1.2028125
600235620,ПГ,240.0,3.75
600236119,ПГ,4.59,0.1
600236358,ПГ,36.0,0.5625
600236530,ПГ,58.0,0.90625
600236735,ПГ,16.84,0.263125
600236990,ПГ,83.0,1.296875
600237125,ПГ,2.3,0.1
600237414,ПГ,50.0,0.78125
600237551,ПГ,131.0,2.046875
600238179,ПГ,38.04,0.594375
600238380,ПГ,14.84,0.231875
600238720,ПГ,69.05,1.07890625
600238962,ПГ,1.0,0.1
600239127,ПГ,230.0,3.59375
600239165,ПГ,133.0,2.078125
600239328,ПГ,40.0,0.625
600240476,ПГ,135.0,2.109375
600240717,ПГ,16.0,0.25
600241798,ПГ,77.0,1.203125
600241825,ПГ,14.0,0.21875
600242205,ПГ,6.0,0.1
600242336,ПГ,90.04,1.406875
600242377,ПГ,28.0,0.4375
600243334,ПГ,9.0,0.140625
600243398,ПГ,78.0,1.21875
600243514,ПГ,15.9,0.2484375
600244283,ПГ,1.75,0.1
600244518,ПГ,94.0,1.46875
600244656,ПГ,87.45,1.36640625
600244708,ПГ,92.0,1.4375
600244823,ПГ,19.0,0.296875
600244856,ПГ,51.58,0.8059375
600245222,ПГ,121.56,1.899375
600245592,ПГ,161.13,2.51765625
600245603,ПГ,82.13,1.28328125
600245649,ПГ,152.21,2.37828125
600245800,ПГ,32.67,0.51046875
600245961,ПГ,140.0,2.1875
600246186,ПГ,136.0,2.125
600234512,ПГ,27.0,0.421875
600234582,ПГ,125.0,1.953125
600234903,ПГ,117.0,1.828125
600235486,ПГ,50.82,0.7940625
600235722,ПГ,48.07,0.75109375
600235851,ПГ,62.3,0.9734375
600235890,ПГ,19.0,0.296875
600236496,ПГ,130.0,2.03125
600236683,ПГ,69.0,1.078125
600237089,ПГ,79.0,1.234375
600238312,ПГ,67.0,1.046875
600238691,ПГ,2.0,0.1
600239066,ПГ,80.0,1.25
600239250,ПГ,47.41,0.74078125
600240021,ПГ,23.02,0.3596875
